n,s,f,dimension
145,62,9,1
145,62,10,3
145,62,11,2
145,62,12,2
145,62,13,2
145,62,14,1
145,62,15,2
145,62,16,2
145,62,17,1
145,63,1,1
145,63,2,1
145,63,3,2
145,63,4,1
145,63,5,1
145,63,6,2
145,63,7,3
145,63,8,2
145,63,9,3
145,63,10,2
145,63,11,3
145,63,12,1
145,63,13,1
145,63,14,1
145,63,15,2
145,63,16,2
145,64,2,1
145,64,4,1
145,64,5,1
145,64,6,1
145,64,7,2
145,64,8,3
145,64,9,1
145,64,10,2
145,64,14,2
145,64,15,1
145,65,3,2
145,65,4,1
145,65,5,1
145,65,6,1
145,65,7,2
145,65,8,1
145,65,9,2
145,65,10,1
145,65,11,2
145,65,12,2
145,65,13,2
145,65,14,1
145,66,2,1
145,66,3,1
145,66,4,1
145,66,6,1
145,66,7,2
145,66,8,1
145,66,10,2
145,66,11,2
145,66,12,2
145,67,5,2
145,67,6,2
145,67,7,1
145,67,8,1
145,67,9,2
145,67,10,1
145,67,11,2
145,67,12,1
145,68,4,1
145,68,5,1
145,68,6,1
145,68,7,2
145,68,8,2
145,68,9,1
145,68,10,2
145,68,11,2
145,69,3,1
145,69,4,1
145,69,5,1
145,69,6,2
145,69,7,1
145,69,8,2
145,69,9,2
145,69,10,1
145,70,2,1
145,70,3,1
145,70,4,2
145,70,5,2
145,70,6,1
145,70,7,2
145,70,8,1
145,70,9,1
145,71,3,1
145,71,4,1
145,71,5,1
145,71,6,2
145,71,7,1
145,72,4,1
145,72,5,1
145,72,6,1
146,0,0,1
146,0,1,1
146,0,2,1
146,0,3,1
146,0,4,1
146,0,5,1
146,0,6,1
146,0,7,1
146,0,8,1
146,0,9,1
146,0,10,1
146,0,11,1
146,0,12,1
146,0,13,1
146,0,14,1
146,0,15,1
146,0,16,1
146,0,17,1
146,0,18,1
146,0,19,1
146,0,20,1
146,0,21,1
146,0,22,1
146,0,23,1
146,0,24,1
146,0,25,1
146,0,26,1
146,0,27,1
146,1,1,1
146,2,2,1
146,3,1,1
146,3,2,1
146,3,3,1
146,6,2,1
146,7,1,1
146,7,2,1
146,7,3,1
146,7,4,1
146,8,2,1
146,8,3,1
146,9,3,1
146,9,4,1
146,9,5,1
146,10,6,1
146,11,5,1
146,11,6,1
146,11,7,1
146,14,2,1
146,14,3,1
146,14,4,1
146,14,5,1
146,14,6,1
146,15,1,1
146,15,2,1
146,15,3,1
146,15,4,1
146,15,5,2
146,15,6,1
146,15,7,1
146,15,8,1
146,16,2,1
146,16,6,1
146,16,7,1
146,17,3,1
146,17,4,1
146,17,5,1
146,17,6,1
146,17,7,1
146,17,8,1
146,17,9,1
146,18,2,1
146,18,3,1
146,18,4,2
146,18,5,1
146,18,10,1
146,19,3,1
146,19,9,1
146,19,10,1
146,19,11,1
146,20,4,1
146,20,5,1
146,20,6,1
146,21,3,1
146,21,5,1
146,22,4,1
146,22,8,1
146,22,9,1
146,22,10,1
146,23,4,1
146,23,5,1
146,23,6,1
146,23,7,1
146,23,8,1
146,23,9,2
146,23,10,1
146,23,11,1
146,23,12,1
146,24,5,1
146,24,10,1
146,24,11,1
146,25,8,1
146,25,9,1
146,25,10,1
146,25,11,1
146,25,12,1
146,25,13,1
146,26,6,1
146,26,7,1
146,26,8,1
146,26,9,1
146,26,14,1
146,27,13,1
146,27,14,1
146,27,15,1
146,28,8,1
146,28,9,1
146,28,10,1
146,29,7,1
146,29,8,1
146,29,9,1
146,30,2,1
146,30,3,1
146,30,4,1
146,30,5,1
146,30,6,1
146,30,7,1
146,30,8,1
146,30,9,1
146,30,10,1
146,30,11,1
146,30,12,1
146,30,13,1
146,30,14,1
146,31,1,1
146,31,2,1
146,31,3,2
146,31,4,1
146,31,5,2
146,31,6,1
146,31,7,1
146,31,8,2
146,31,9,2
146,31,10,2
146,31,11,1
146,31,12,1
146,31,13,2
146,31,14,1
146,31,15,1
146,31,16,1
146,32,2,1
146,32,4,1
146,32,6,1
146,32,7,1
146,32,8,1
146,32,9,1
146,32,14,1
146,32,15,1
146,33,3,1
146,33,4,1
146,33,5,1
146,33,7,1
146,33,12,1
146,33,13,1
146,33,14,1
146,33,15,1
146,33,16,1
146,33,17,1
146,34,2,1
146,34,3,1
146,34,4,1
146,34,6,1
146,34,8,1
146,34,9,1
146,34,10,1
146,34,11,1
146,34,12,1
146,34,13,1
146,34,18,1
146,35,5,1
146,35,7,1
146,35,8,1
146,35,9,1
146,35,17,1
146,35,18,1
146,35,19,1
146,36,6,1
146,36,12,1
146,36,13,1
146,36,14,1
146,37,3,1
146,37,5,1
146,37,6,1
146,37,7,2
146,37,8,2
146,37,9,1
146,37,10,1
146,37,11,1
146,37,12,1
146,37,13,1
146,38,2,1
146,38,3,1
146,38,4,2
146,38,5,1
146,38,6,2
146,38,7,1
146,38,8,1
146,38,9,1
146,38,16,1
146,38,17,1
146,38,18,1
146,39,3,1
146,39,4,1
146,39,5,1
146,39,7,1
146,39,9,1
146,39,12,1
146,39,13,1
146,39,14,1
146,39,15,1
146,39,16,1
146,39,17,2
146,39,18,1
146,39,19,1
146,39,20,1
146,40,4,2
146,40,5,2
146,40,6,2
146,40,8,1
146,40,10,1
146,40,11,1
146,40,12,1
146,40,13,1
146,40,18,1
146,40,19,1
146,41,3,1
146,41,4,1
146,41,5,1
146,41,7,1
146,41,10,1
146,41,11,1
146,41,16,1
146,41,17,1
146,41,18,1
146,41,19,1
146,41,20,1
146,41,21,1
146,42,6,1
146,42,7,1
146,42,8,1
146,42,9,1
146,42,12,1
146,42,13,1
146,42,14,1
146,42,15,1
146,42,16,1
146,42,17,1
146,42,22,1
146,43,11,1
146,43,12,1
146,43,13,1
146,43,21,1
146,43,22,1
146,43,23,1
146,44,4,1
146,44,5,1
146,44,6,1
146,44,10,1
146,44,16,1
146,44,17,1
146,44,18,1
146,45,3,1
146,45,4,1
146,45,5,2
146,45,6,1
146,45,7,1
146,45,9,1
146,45,12,1
146,45,15,1
146,45,16,1
146,45,17,1
146,46,6,1
146,46,7,1
146,46,8,1
146,46,11,1
146,46,14,1
146,46,15,1
146,46,16,1
146,46,17,1
146,46,18,1
146,46,19,1
146,46,20,1
146,46,21,1
146,46,22,1
146,47,5,1
146,47,6,1
146,47,7,1
146,47,8,2
146,47,10,1
146,47,13,2
146,47,14,1
146,47,15,1
146,47,16,2
146,47,17,2
146,47,18,2
146,47,19,1
146,47,20,1
146,47,21,2
146,47,22,1
146,47,23,1
146,47,24,1
146,48,4,1
146,48,5,1
146,48,6,1
146,48,7,2
146,48,8,1
146,48,9,2
146,48,12,1
146,48,14,1
146,48,15,1
146,48,16,1
146,48,17,1
146,48,22,1
146,48,23,1
146,49,5,1
146,49,6,1
146,49,11,1
146,49,14,1
146,49,15,1
146,49,20,1
146,49,21,1
146,49,22,1
146,49,23,1
146,49,24,1
146,49,25,1
146,50,4,1
146,50,6,1
146,50,10,1
146,50,13,1
146,50,16,1
146,50,17,1
146,50,18,1
146,50,19,1
146,50,20,1
146,50,21,1
146,50,26,1
146,51,5,1
146,51,6,1
146,51,7,1
146,51,8,1
146,51,9,1
146,51,12,1
146,51,15,1
146,51,16,1
146,51,17,1
146,51,25,1
146,51,26,1
146,51,27,1
146,52,5,1
146,52,6,1
146,52,8,1
146,52,11,1
146,52,14,1
146,52,20,1
146,52,21,1
146,52,22,1
146,53,5,1
146,53,7,1
146,53,9,1
146,53,10,1
146,53,11,1
146,53,12,1
146,53,13,2
146,53,14,1
146,53,15,1
146,53,16,2
146,53,17,1
146,53,18,1
146,53,19,1
146,53,20,1
146,53,21,1
146,54,6,1
146,54,8,1
146,54,9,1
146,54,10,2
146,54,11,2
146,54,12,2
146,54,13,1
146,54,14,1
146,54,15,2
146,54,16,1
146,54,17,1
146,54,24,1
146,54,25,1
146,55,7,1
146,55,11,1
146,55,12,1
146,55,14,1
146,55,17,1
146,55,20,1
146,55,21,1
146,55,22,1
146,55,23,1
146,55,24,1
146,56,9,1
146,56,10,2
146,56,11,1
146,56,12,1
146,56,13,2
146,56,16,1
146,56,18,1
146,56,19,1
146,56,20,1
146,56,21,1
146,57,7,1
146,57,8,2
146,57,9,2
146,57,10,1
146,57,11,1
146,57,12,1
146,57,15,1
146,57,18,1
146,57,19,1
146,58,6,1
146,58,7,1
146,58,8,1
146,58,14,1
146,58,17,1
146,58,20,1
146,58,21,1
146,59,10,1
146,59,11,1
146,59,12,1
146,59,13,1
146,59,16,1
146,59,19,1
146,59,20,1
146,60,7,1
146,60,8,1
146,60,9,2
146,60,10,1
146,60,11,2
146,60,12,2
146,60,13,1
146,60,14,1
146,60,15,1
146,60,18,1
146,61,4,1
146,61,6,2
146,61,7,2
146,61,8,1
146,61,9,1
146,61,10,1
146,61,11,2
146,61,12,1
146,61,13,1
146,61,14,1
146,61,17,1
146,62,2,1
146,62,3,1
146,62,4,1
146,62,5,3
146,62,6,2
146,62,7,1
146,62,8,3
146,62,9,1
146,62,10,3
146,62,11,2
146,62,12,2
146,62,13,2
146,62,14,1
146,62,15,2
146,62,16,2
146,62,17,1
146,63,1,1
146,63,2,1
146,63,3,2
146,63,4,1
146,63,5,1
146,63,6,2
146,63,7,3
146,63,8,2
146,63,9,3
146,63,10,2
146,63,11,3
146,63,12,1
146,63,13,1
146,63,14,1
146,63,15,2
146,63,16,2
146,64,2,1
146,64,4,1
146,64,5,1
146,64,6,1
146,64,7,2
146,64,8,3
146,64,9,1
146,64,10,2
146,64,14,2
146,64,15,1
146,65,3,2
146,65,4,1
146,65,5,1
146,65,6,1
146,65,7,2
146,65,8,1
146,65,9,2
146,65,10,1
146,65,11,2
146,65,12,2
146,65,13,2
146,65,14,1
146,66,2,1
146,66,3,1
146,66,4,1
146,66,6,1
146,66,7,2
146,66,8,1
146,66,10,2
146,66,11,2
146,66,12,2
146,67,5,2
146,67,6,2
146,67,7,1
146,67,8,1
146,67,9,2
146,67,10,1
146,67,11,2
146,67,12,1
146,68,4,1
146,68,5,1
146,68,6,1
146,68,7,2
146,68,8,2
146,68,9,1
146,68,10,2
146,68,11,2
146,69,3,1
146,69,4,1
146,69,5,1
146,69,6,2
146,69,7,1
146,69,8,2
146,69,9,2
146,69,10,1
146,70,2,1
146,70,3,1
146,70,4,2
146,70,5,2
146,70,6,1
146,70,7,2
146,70,8,1
146,70,9,1
146,71,3,1
146,71,4,1
146,71,5,1
146,71,6,2
146,71,7,1
146,72,4,1
146,72,5,1
146,72,6,1
147,0,0,1
147,0,1,1
147,0,2,1
147,0,3,1
147,0,4,1
147,0,5,1
147,0,6,1
147,0,7,1
147,0,8,1
147,0,9,1
147,0,10,1
147,0,11,1
147,0,12,1
147,0,13,1
147,0,14,1
147,0,15,1
147,0,16,1
147,0,17,1
147,0,18,1
147,0,19,1
147,0,20,1
147,0,21,1
147,0,22,1
147,0,23,1
147,0,24,1
147,0,25,1
147,0,26,1
147,0,27,1
147,1,1,1
147,2,2,1
147,3,1,1
147,3,2,1
147,3,3,1
147,6,2,1
147,7,1,1
147,7,2,1
147,7,3,1
147,7,4,1
147,8,2,1
147,8,3,1
147,9,3,1
147,9,4,1
147,9,5,1
147,10,6,1
147,11,5,1
147,11,6,1
147,11,7,1
147,14,2,1
147,14,3,1
147,14,4,1
147,14,5,1
147,14,6,1
147,15,1,1
147,15,2,1
147,15,3,1
147,15,4,1
147,15,5,2
147,15,6,1
147,15,7,1
147,15,8,1
147,16,2,1
147,16,6,1
147,16,7,1
147,17,3,1
147,17,4,1
147,17,5,1
147,17,6,1
147,17,7,1
147,17,8,1
147,17,9,1
147,18,2,1
147,18,3,1
147,18,4,2
147,18,5,1
147,18,10,1
147,19,3,1
147,19,9,1
147,19,10,1
147,19,11,1
147,20,4,1
147,20,5,1
147,20,6,1
147,21,3,1
147,21,5,1
147,22,4,1
147,22,8,1
147,22,9,1
147,22,10,1
147,23,4,1
147,23,5,1
147,23,6,1
147,23,7,1
147,23,8,1
147,23,9,2
147,23,10,1
147,23,11,1
147,23,12,1
147,24,5,1
147,24,10,1
147,24,11,1
147,25,8,1
147,25,9,1
147,25,10,1
147,25,11,1
147,25,12,1
147,25,13,1
147,26,6,1
147,26,7,1
147,26,8,1
147,26,9,1
147,26,14,1
147,27,13,1
147,27,14,1
147,27,15,1
147,28,8,1
147,28,9,1
147,28,10,1
147,29,7,1
147,29,8,1
147,29,9,1
147,30,2,1
147,30,3,1
147,30,4,1
147,30,5,1
147,30,6,1
147,30,7,1
147,30,8,1
147,30,9,1
147,30,10,1
147,30,11,1
147,30,12,1
147,30,13,1
147,30,14,1
147,31,1,1
147,31,2,1
147,31,3,2
147,31,4,1
147,31,5,2
147,31,6,1
147,31,7,1
147,31,8,2
147,31,9,2
147,31,10,2
147,31,11,1
147,31,12,1
147,31,13,2
147,31,14,1
147,31,15,1
147,31,16,1
147,32,2,1
147,32,4,1
147,32,6,1
147,32,7,1
147,32,8,1
147,32,9,1
147,32,14,1
147,32,15,1
147,33,3,1
147,33,4,1
147,33,5,1
147,33,7,1
147,33,12,1
147,33,13,1
147,33,14,1
147,33,15,1
147,33,16,1
147,33,17,1
147,34,2,1
147,34,3,1
147,34,4,1
147,34,6,1
147,34,8,1
147,34,9,1
147,34,10,1
147,34,11,1
147,34,12,1
147,34,13,1
147,34,18,1
147,35,5,1
147,35,7,1
147,35,8,1
147,35,9,1
147,35,17,1
147,35,18,1
147,35,19,1
147,36,6,1
147,36,12,1
147,36,13,1
147,36,14,1
147,37,3,1
147,37,5,1
147,37,6,1
147,37,7,2
147,37,8,2
147,37,9,1
147,37,10,1
147,37,11,1
147,37,12,1
147,37,13,1
147,38,2,1
147,38,3,1
147,38,4,2
147,38,5,1
147,38,6,2
147,38,7,1
147,38,8,1
147,38,9,1
147,38,16,1
147,38,17,1
147,38,18,1
147,39,3,1
147,39,4,1
147,39,5,1
147,39,7,1
147,39,9,1
147,39,12,1
147,39,13,1
147,39,14,1
147,39,15,1
147,39,16,1
147,39,17,2
147,39,18,1
147,39,19,1
147,39,20,1
147,40,4,2
147,40,5,2
147,40,6,2
147,40,8,1
147,40,10,1
147,40,11,1
147,40,12,1
147,40,13,1
147,40,18,1
147,40,19,1
147,41,3,1
147,41,4,1
147,41,5,1
147,41,7,1
147,41,10,1
147,41,11,1
147,41,16,1
147,41,17,1
147,41,18,1
147,41,19,1
147,41,20,1
147,41,21,1
147,42,6,1
147,42,7,1
147,42,8,1
147,42,9,1
147,42,12,1
147,42,13,1
147,42,14,1
147,42,15,1
147,42,16,1
147,42,17,1
147,42,22,1
147,43,11,1
147,43,12,1
147,43,13,1
147,43,21,1
147,43,22,1
147,43,23,1
147,44,4,1
147,44,5,1
147,44,6,1
147,44,10,1
147,44,16,1
147,44,17,1
147,44,18,1
147,45,3,1
147,45,4,1
147,45,5,2
147,45,6,1
147,45,7,1
147,45,9,1
147,45,12,1
147,45,15,1
147,45,16,1
147,45,17,1
147,46,6,1
147,46,7,1
147,46,8,1
147,46,11,1
147,46,14,1
147,46,15,1
147,46,16,1
147,46,17,1
147,46,18,1
147,46,19,1
147,46,20,1
147,46,21,1
147,46,22,1
147,47,5,1
147,47,6,1
147,47,7,1
147,47,8,2
147,47,10,1
147,47,13,2
147,47,14,1
147,47,15,1
147,47,16,2
147,47,17,2
147,47,18,2
147,47,19,1
147,47,20,1
147,47,21,2
147,47,22,1
147,47,23,1
147,47,24,1
147,48,4,1
147,48,5,1
147,48,6,1
147,48,7,2
147,48,8,1
147,48,9,2
147,48,12,1
147,48,14,1
147,48,15,1
147,48,16,1
147,48,17,1
147,48,22,1
147,48,23,1
147,49,5,1
147,49,6,1
147,49,11,1
147,49,14,1
147,49,15,1
147,49,20,1
147,49,21,1
147,49,22,1
147,49,23,1
147,49,24,1
147,49,25,1
147,50,4,1
147,50,6,1
147,50,10,1
147,50,13,1
147,50,16,1
147,50,17,1
147,50,18,1
147,50,19,1
147,50,20,1
147,50,21,1
147,50,26,1
147,51,5,1
147,51,6,1
147,51,7,1
147,51,8,1
147,51,9,1
147,51,12,1
147,51,15,1
147,51,16,1
147,51,17,1
147,51,25,1
147,51,26,1
147,51,27,1
147,52,5,1
147,52,6,1
147,52,8,1
147,52,11,1
147,52,14,1
147,52,20,1
147,52,21,1
147,52,22,1
147,53,5,1
147,53,7,1
147,53,9,1
147,53,10,1
147,53,11,1
147,53,12,1
147,53,13,2
147,53,14,1
147,53,15,1
147,53,16,2
147,53,17,1
147,53,18,1
147,53,19,1
147,53,20,1
147,53,21,1
147,54,6,1
147,54,8,1
147,54,9,1
147,54,10,2
147,54,11,2
147,54,12,2
147,54,13,1
147,54,14,1
147,54,15,2
147,54,16,1
147,54,17,1
147,54,24,1
147,54,25,1
147,55,7,1
147,55,11,1
147,55,12,1
147,55,14,1
147,55,17,1
147,55,20,1
147,55,21,1
147,55,22,1
147,55,23,1
147,55,24,1
147,56,9,1
147,56,10,2
147,56,11,1
147,56,12,1
147,56,13,2
147,56,16,1
147,56,18,1
147,56,19,1
147,56,20,1
147,56,21,1
147,57,7,1
147,57,8,2
147,57,9,2
147,57,10,1
147,57,11,1
147,57,12,1
147,57,15,1
147,57,18,1
147,57,19,1
147,58,6,1
147,58,7,1
147,58,8,1
147,58,14,1
147,58,17,1
147,58,20,1
147,58,21,1
147,59,10,1
147,59,11,1
147,59,12,1
147,59,13,1
147,59,16,1
147,59,19,1
147,59,20,1
147,60,7,1
147,60,8,1
147,60,9,2
147,60,10,1
147,60,11,2
147,60,12,2
147,60,13,1
147,60,14,1
147,60,15,1
147,60,18,1
147,61,4,1
147,61,6,2
147,61,7,2
147,61,8,1
147,61,9,1
147,61,10,1
147,61,11,2
147,61,12,1
147,61,13,1
147,61,14,1
147,61,17,1
147,62,2,1
147,62,3,1
147,62,4,1
147,62,5,3
147,62,6,2
147,62,7,1
147,62,8,3
147,62,9,1
147,62,10,3
147,62,11,2
147,62,12,2
147,62,13,2
147,62,14,1
147,62,15,2
147,62,16,2
147,62,17,1
147,63,1,1
147,63,2,1
147,63,3,2
147,63,4,1
147,63,5,1
147,63,6,2
147,63,7,3
147,63,8,2
147,63,9,3
147,63,10,2
147,63,11,3
147,63,12,1
147,63,13,1
147,63,14,1
147,63,15,2
147,63,16,2
147,64,2,1
147,64,4,1
147,64,5,1
147,64,6,1
147,64,7,2
147,64,8,3
147,64,9,1
147,64,10,2
147,64,14,2
147,64,15,1
147,65,3,2
147,65,4,1
147,65,5,1
147,65,6,1
147,65,7,2
147,65,8,1
147,65,9,2
147,65,10,1
147,65,11,2
147,65,12,2
147,65,13,2
147,65,14,1
147,66,2,1
147,66,3,1
147,66,4,1
147,66,6,1
147,66,7,2
147,66,8,1
147,66,10,2
147,66,11,2
147,66,12,2
147,67,5,2
147,67,6,2
147,67,7,1
147,67,8,1
147,67,9,2
147,67,10,1
147,67,11,2
147,67,12,1
147,68,4,1
147,68,5,1
147,68,6,1
147,68,7,2
147,68,8,2
147,68,9,1
147,68,10,2
147,68,11,2
147,69,3,1
147,69,4,1
147,69,5,1
147,69,6,2
147,69,7,1
147,69,8,2
147,69,9,2
147,69,10,1
147,70,2,1
147,70,3,1
147,70,4,2
147,70,5,2
147,70,6,1
147,70,7,2
147,70,8,1
147,70,9,1
147,71,3,1
147,71,4,1
147,71,5,1
147,71,6,2
147,71,7,1
147,72,4,1
147,72,5,1
147,72,6,1
148,0,0,1
148,0,1,1
148,0,2,1
148,0,3,1
148,0,4,1
148,0,5,1
148,0,6,1
148,0,7,1
148,0,8,1
148,0,9,1
148,0,10,1
148,0,11,1
148,0,12,1
148,0,13,1
148,0,14,1
148,0,15,1
148,0,16,1
148,0,17,1
148,0,18,1
148,0,19,1
148,0,20,1
148,0,21,1
148,0,22,1
148,0,23,1
148,0,24,1
148,0,25,1
148,0,26,1
148,0,27,1
148,1,1,1
148,2,2,1
148,3,1,1
148,3,2,1
148,3,3,1
148,6,2,1
148,7,1,1
148,7,2,1
148,7,3,1
148,7,4,1
148,8,2,1
148,8,3,1
148,9,3,1
148,9,4,1
148,9,5,1
148,10,6,1
148,11,5,1
148,11,6,1
148,11,7,1
148,14,2,1
148,14,3,1
148,14,4,1
148,14,5,1
148,14,6,1
148,15,1,1
148,15,2,1
148,15,3,1
148,15,4,1
148,15,5,2
148,15,6,1
148,15,7,1
148,15,8,1
148,16,2,1
148,16,6,1
148,16,7,1
148,17,3,1
148,17,4,1
148,17,5,1
148,17,6,1
148,17,7,1
148,17,8,1
148,17,9,1
148,18,2,1
148,18,3,1
148,18,4,2
148,18,5,1
148,18,10,1
148,19,3,1
148,19,9,1
148,19,10,1
148,19,11,1
148,20,4,1
148,20,5,1
148,20,6,1
148,21,3,1
148,21,5,1
148,22,4,1
148,22,8,1
148,22,9,1
148,22,10,1
148,23,4,1
148,23,5,1
148,23,6,1
148,23,7,1
148,23,8,1
148,23,9,2
148,23,10,1
148,23,11,1
148,23,12,1
148,24,5,1
148,24,10,1
148,24,11,1
148,25,8,1
148,25,9,1
148,25,10,1
148,25,11,1
148,25,12,1
148,25,13,1
148,26,6,1
148,26,7,1
148,26,8,1
148,26,9,1
148,26,14,1
148,27,13,1
148,27,14,1
148,27,15,1
148,28,8,1
148,28,9,1
148,28,10,1
148,29,7,1
148,29,8,1
148,29,9,1
148,30,2,1
148,30,3,1
148,30,4,1
148,30,5,1
148,30,6,1
148,30,7,1
148,30,8,1
148,30,9,1
148,30,10,1
148,30,11,1
148,30,12,1
148,30,13,1
148,30,14,1
148,31,1,1
148,31,2,1
148,31,3,2
148,31,4,1
148,31,5,2
148,31,6,1
148,31,7,1
148,31,8,2
148,31,9,2
148,31,10,2
148,31,11,1
148,31,12,1
148,31,13,2
148,31,14,1
148,31,15,1
148,31,16,1
148,32,2,1
148,32,4,1
148,32,6,1
148,32,7,1
148,32,8,1
148,32,9,1
148,32,14,1
148,32,15,1
148,33,3,1
148,33,4,1
148,33,5,1
148,33,7,1
148,33,12,1
148,33,13,1
148,33,14,1
148,33,15,1
148,33,16,1
148,33,17,1
148,34,2,1
148,34,3,1
148,34,4,1
148,34,6,1
148,34,8,1
148,34,9,1
148,34,10,1
148,34,11,1
148,34,12,1
148,34,13,1
148,34,18,1
148,35,5,1
148,35,7,1
148,35,8,1
148,35,9,1
148,35,17,1
148,35,18,1
148,35,19,1
148,36,6,1
148,36,12,1
148,36,13,1
148,36,14,1
148,37,3,1
148,37,5,1
148,37,6,1
148,37,7,2
148,37,8,2
148,37,9,1
148,37,10,1
148,37,11,1
148,37,12,1
148,37,13,1
148,38,2,1
148,38,3,1
148,38,4,2
148,38,5,1
148,38,6,2
148,38,7,1
148,38,8,1
148,38,9,1
148,38,16,1
148,38,17,1
148,38,18,1
148,39,3,1
148,39,4,1
148,39,5,1
148,39,7,1
148,39,9,1
148,39,12,1
148,39,13,1
148,39,14,1
148,39,15,1
148,39,16,1
148,39,17,2
148,39,18,1
148,39,19,1
148,39,20,1
148,40,4,2
148,40,5,2
148,40,6,2
148,40,8,1
148,40,10,1
148,40,11,1
148,40,12,1
148,40,13,1
148,40,18,1
148,40,19,1
148,41,3,1
148,41,4,1
148,41,5,1
148,41,7,1
148,41,10,1
148,41,11,1
148,41,16,1
148,41,17,1
148,41,18,1
148,41,19,1
148,41,20,1
148,41,21,1
148,42,6,1
148,42,7,1
148,42,8,1
148,42,9,1
148,42,12,1
148,42,13,1
148,42,14,1
148,42,15,1
148,42,16,1
148,42,17,1
148,42,22,1
148,43,11,1
148,43,12,1
148,43,13,1
148,43,21,1
148,43,22,1
148,43,23,1
148,44,4,1
148,44,5,1
148,44,6,1
148,44,10,1
148,44,16,1
148,44,17,1
148,44,18,1
148,45,3,1
148,45,4,1
148,45,5,2
148,45,6,1
148,45,7,1
148,45,9,1
148,45,12,1
148,45,15,1
148,45,16,1
148,45,17,1
148,46,6,1
148,46,7,1
148,46,8,1
148,46,11,1
148,46,14,1
148,46,15,1
148,46,16,1
148,46,17,1
148,46,18,1
148,46,19,1
148,46,20,1
148,46,21,1
148,46,22,1
148,47,5,1
148,47,6,1
148,47,7,1
148,47,8,2
148,47,10,1
148,47,13,2
148,47,14,1
148,47,15,1
148,47,16,2
148,47,17,2
148,47,18,2
148,47,19,1
148,47,20,1
148,47,21,2
148,47,22,1
148,47,23,1
148,47,24,1
148,48,4,1
148,48,5,1
148,48,6,1
148,48,7,2
148,48,8,1
148,48,9,2
148,48,12,1
148,48,14,1
148,48,15,1
148,48,16,1
148,48,17,1
148,48,22,1
148,48,23,1
148,49,5,1
148,49,6,1
148,49,11,1
148,49,14,1
148,49,15,1
148,49,20,1
148,49,21,1
148,49,22,1
148,49,23,1
148,49,24,1
148,49,25,1
148,50,4,1
148,50,6,1
148,50,10,1
148,50,13,1
148,50,16,1
148,50,17,1
148,50,18,1
148,50,19,1
148,50,20,1
148,50,21,1
148,50,26,1
148,51,5,1
148,51,6,1
148,51,7,1
148,51,8,1
148,51,9,1
148,51,12,1
148,51,15,1
148,51,16,1
148,51,17,1
148,51,25,1
148,51,26,1
148,51,27,1
148,52,5,1
148,52,6,1
148,52,8,1
148,52,11,1
148,52,14,1
148,52,20,1
148,52,21,1
148,52,22,1
148,53,5,1
148,53,7,1
148,53,9,1
148,53,10,1
148,53,11,1
148,53,12,1
148,53,13,2
148,53,14,1
148,53,15,1
148,53,16,2
148,53,17,1
148,53,18,1
148,53,19,1
148,53,20,1
148,53,21,1
148,54,6,1
148,54,8,1
148,54,9,1
148,54,10,2
148,54,11,2
148,54,12,2
148,54,13,1
148,54,14,1
148,54,15,2
148,54,16,1
148,54,17,1
148,54,24,1
148,54,25,1
148,55,7,1
148,55,11,1
148,55,12,1
148,55,14,1
148,55,17,1
148,55,20,1
148,55,21,1
148,55,22,1
148,55,23,1
148,55,24,1
148,56,9,1
148,56,10,2
148,56,11,1
148,56,12,1
148,56,13,2
148,56,16,1
148,56,18,1
148,56,19,1
148,56,20,1
148,56,21,1
148,57,7,1
148,57,8,2
148,57,9,2
148,57,10,1
148,57,11,1
148,57,12,1
148,57,15,1
148,57,18,1
148,57,19,1
148,58,6,1
148,58,7,1
148,58,8,1
148,58,14,1
148,58,17,1
148,58,20,1
148,58,21,1
148,59,10,1
148,59,11,1
148,59,12,1
148,59,13,1
148,59,16,1
148,59,19,1
148,59,20,1
148,60,7,1
148,60,8,1
148,60,9,2
148,60,10,1
148,60,11,2
148,60,12,2
148,60,13,1
148,60,14,1
148,60,15,1
148,60,18,1
148,61,4,1
148,61,6,2
148,61,7,2
148,61,8,1
148,61,9,1
148,61,10,1
148,61,11,2
148,61,12,1
148,61,13,1
148,61,14,1
148,61,17,1
148,62,2,1
148,62,3,1
148,62,4,1
148,62,5,3
148,62,6,2
148,62,7,1
148,62,8,3
148,62,9,1
148,62,10,3
148,62,11,2
148,62,12,2
148,62,13,2
148,62,14,1
148,62,15,2
148,62,16,2
148,62,17,1
148,63,1,1
148,63,2,1
148,63,3,2
148,63,4,1
148,63,5,1
148,63,6,2
148,63,7,3
148,63,8,2
148,63,9,3
148,63,10,2
148,63,11,3
148,63,12,1
148,63,13,1
148,63,14,1
148,63,15,2
148,63,16,2
148,64,2,1
148,64,4,1
148,64,5,1
148,64,6,1
148,64,7,2
148,64,8,3
148,64,9,1
148,64,10,2
148,64,14,2
148,64,15,1
148,65,3,2
148,65,4,1
148,65,5,1
148,65,6,1
148,65,7,2
148,65,8,1
148,65,9,2
148,65,10,1
148,65,11,2
148,65,12,2
148,65,13,2
148,65,14,1
148,66,2,1
148,66,3,1
148,66,4,1
148,66,6,1
148,66,7,2
148,66,8,1
148,66,10,2
148,66,11,2
148,66,12,2
148,67,5,2
148,67,6,2
148,67,7,1
148,67,8,1
148,67,9,2
148,67,10,1
148,67,11,2
148,67,12,1
148,68,4,1
148,68,5,1
148,68,6,1
148,68,7,2
