name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
18_18_10,18,18,10,0,0,,,,18_19_11,,,,,19_18_10,,,,18_18_10,,,,,XX
18_19_9,18,19,9,0,0,,18_19_10,,,,,,,19_19_9,,,,18_19_9,,,,,XX
18_23_5,18,23,5,0,0,,18_23_6,,,,18_26_6_1,,,19_23_5,,,,18_23_5,,,,,XX
18_24_4_0,18,24,4,0,0,,18_24_5_0,,,,,,,,35_7_3,,,18_24_4_0,,,,,XX
18_24_4_1,18,24,4,0,0,,,,,,,,,19_24_4,,,,18_24_4_1,,,,,XX
18_25_3,18,25,3,0,0,,18_25_4,,,,,,18_32_4_0,19_25_3,,,,18_25_3,,,,,XX
19_18_10,19,18,10,0,0,,,,19_19_11,,,,,20_18_10,,9_26_12,,19_18_10,,,,,XX
19_19_9,19,19,9,0,0,,19_19_10,,,,,,,20_19_9_0,,,,19_19_9,,,,,XX
19_23_5,19,23,5,0,0,,19_23_6,,,,19_26_6_1,,,20_23_5,,,,19_23_5,,,,,XX
19_24_4,19,24,4,0,0,,,,,,,,,,,9_32_6,,19_24_4,,,,,XX
19_25_3,19,25,3,0,0,,,,,,,,19_32_4_0,,,9_33_5,,19_25_3,,,,,XX
20_18_10,20,18,10,0,0,,,,20_19_11_0,,,,,21_18_10,,,,20_18_10,,,,,XX
20_19_9_0,20,19,9,0,0,,20_19_10_0,,,,,,,21_19_9,,,,20_19_9_0,,,,,XX
20_19_9_1,20,19,9,0,0,,20_19_10_1,,,,,,,,39_0_8,,,20_19_9_1,,,,,XX
20_23_5,20,23,5,0,0,,20_23_6,,,,20_26_6_1,,,21_23_5,,,,20_23_5,,,,,XX
21_18_10,21,18,10,0,0,,,,21_19_11,,,,,22_18_10,,,,21_18_10,,,,,XX
21_19_9,21,19,9,0,0,,21_19_10,,,,,,,22_19_9,,10_28_11,,21_19_9,,,,,XX
21_23_5,21,23,5,0,0,,21_23_6,,,,21_26_6,,,22_23_5,,10_32_7,,21_23_5,,,,,XX
22_18_10,22,18,10,0,0,,,,22_19_11,,,,,23_18_10,,,,22_18_10,,,,,XX
22_19_9,22,19,9,0,0,,22_19_10,,,,,,,23_19_9,,,,22_19_9,,,,,XX
22_21_7,22,21,7,0,0,,22_21_8,,,,,,,,43_0_6,,,22_21_7,,,,,XX
22_23_5,22,23,5,0,0,,22_23_6,,,,22_26_6,,,23_23_5,,,,22_23_5,,,,,XX
22_24_4,22,24,4,0,0,,,,,,,,,,43_3_3,,,22_24_4,,,,,XX
23_18_10,23,18,10,0,0,,,,23_19_11,,,,,24_18_10,,,,23_18_10,,,,,XX
23_19_9,23,19,9,0,0,,23_19_10,,,,,,,24_19_9,,,,23_19_9,,,,,XX
23_23_5,23,23,5,0,0,,23_23_6,,,,23_26_6,,,24_23_5_0,,11_33_7_0,,23_23_5,,,,,XX
24_18_10,24,18,10,0,0,,,,24_19_11,,,,,25_18_10,,,,24_18_10,,,,,XX
24_19_9,24,19,9,0,0,,24_19_10,,,,,,,25_19_9,,,,24_19_9,,,,,XX
24_23_5_0,24,23,5,0,0,,24_23_6_0,,,,24_26_6,,,25_23_5,,,,24_23_5_0,,,,,XX
24_23_5_1,24,23,5,0,0,,24_23_6_1,,,,,,,,47_0_4,,,24_23_5_1,,,,,XX
24_25_3,24,25,3,0,0,,,,24_26_4_0;24_26_4_1,,,,24_32_4_0,25_25_3,47_2_2,,,24_25_3,,,,,XX
24_26_2,24,26,2,0,0,,24_26_3_0;24_26_3_1,,,,24_29_3,,,25_26_2,47_3_1,,,24_26_2,,,,,XX
25_18_10,25,18,10,0,0,,,,25_19_11,,,,,26_18_10,,12_29_12,,25_18_10,,,,,XX
25_19_9,25,19,9,0,0,,25_19_10,,,,,,,26_19_9,,12_30_11,,25_19_9,,,,,XX
25_23_5,25,23,5,0,0,,25_23_6,,,,25_26_6,,,26_23_5,,12_34_7,,25_23_5,,,,,XX
25_25_3,25,25,3,0,0,,,,25_26_4,,,,25_32_4_0,,,12_36_5_0,0_2_2,25_25_3,,,,,XX
25_26_2,25,26,2,0,0,,25_26_3,,,,25_29_3,,,26_26_2,,12_37_4,0_3_1,25_26_2,,,,,XX
26_18_10,26,18,10,0,0,,,,26_19_11,,,,,27_18_10,,,,26_18_10,,,,,XX
26_19_9,26,19,9,0,0,,26_19_10,,,,,,,27_19_9,,,,26_19_9,,,,,XX
26_23_5,26,23,5,0,0,,26_23_6,,,,26_26_6,,,27_23_5,,,,26_23_5,,,,,XX
26_25_3,26,25,3,0,0,,26_25_4,,,,26_28_4,,26_32_4_0,,51_0_2,,,26_25_3,,,,,XX
26_26_2,26,26,2,0,0,,26_26_3,,,,26_29_3,,,27_26_2,,,,26_26_2,,,,,XX
27_18_10,27,18,10,0,0,,,,27_19_11,,,,,28_18_10,,,,27_18_10,,,,,XX
27_19_9,27,19,9,0,0,,27_19_10,,,,,,,28_19_9,,,,27_19_9,,,,,XX
27_23_5,27,23,5,0,0,,27_23_6,,,,27_26_6,,,28_23_5,,,,27_23_5,,,,,XX
27_26_2,27,26,2,0,0,,,,,,27_29_3,,,,,13_38_4,,27_26_2,,,,,XX
28_18_10,28,18,10,0,0,,,,28_19_11,,,,,29_18_10,,,,28_18_10,,,,,XX
28_19_9,28,19,9,0,0,,28_19_10,,,,,,,29_19_9,,,,28_19_9,,,,,XX
28_23_5,28,23,5,0,0,,28_23_6,,,,28_26_6,,,29_23_5,,,,28_23_5,,,,,XX
29_18_10,29,18,10,0,0,,,,29_19_11,,,,,30_18_10,,,,29_18_10,,,,,XX
29_19_9,29,19,9,0,0,,29_19_10,,,,,,,30_19_9,,14_32_11,,29_19_9,,,,,XX
29_23_5,29,23,5,0,0,,29_23_6,,,,29_26_6,,,30_23_5,,14_36_7,,29_23_5,,,,,XX
30_18_10,30,18,10,0,0,,,,30_19_11,,,,,31_18_10,,,,30_18_10,,,,,XX
30_19_9,30,19,9,0,0,,30_19_10,,,,,,,31_19_9,,,,30_19_9,,,,,XX
30_23_5,30,23,5,0,0,,30_23_6,,,,30_26_6,,,31_23_5,,,,30_23_5,,,,,XX
31_18_10,31,18,10,0,0,,,,31_19_11,,,,,32_18_10,,,,31_18_10,,,,,XX
31_19_9,31,19,9,0,0,,31_19_10,,,,,,,32_19_9,,,,31_19_9,,,,,XX
31_23_5,31,23,5,0,0,,31_23_6,,,,31_26_6,,,32_23_5,,,,31_23_5,,,,,XX
32_18_10,32,18,10,0,0,,,,32_19_11,,,,,33_18_10,,,,32_18_10,,,,,XX
32_19_9,32,19,9,0,0,,32_19_10,,,,,,,33_19_9,,,,32_19_9,,,,,XX
32_23_5,32,23,5,0,0,,32_23_6,,,,32_26_6,,,33_23_5,,,,32_23_5,,,,,XX
33_18_10,33,18,10,0,0,,,,33_19_11,,,,,34_18_10,,16_33_12,,33_18_10,,,,,XX
33_19_9,33,19,9,0,0,,33_19_10,,,,,,,34_19_9,,16_34_11_0,,33_19_9,,,,,XX
33_23_5,33,23,5,0,0,,33_23_6,,,,33_26_6,,,34_23_5,,16_38_7_0,,33_23_5,,,,,XX
34_18_10,34,18,10,0,0,,,,34_19_11,,,,,35_18_10,,,,34_18_10,,,,,XX
34_19_9,34,19,9,0,0,,34_19_10,,,,,,,35_19_9,,,,34_19_9,,,,,XX
34_23_5,34,23,5,0,0,,34_23_6,,,,34_26_6,,,35_23_5,,,,34_23_5,,,,,XX
35_18_10,35,18,10,0,0,,,,35_19_11,,,,,36_18_10,,17_34_12,,35_18_10,,,,,XX
35_19_9,35,19,9,0,0,,35_19_10,,,,,,,36_19_9,,,,35_19_9,,,,,XX
35_23_5,35,23,5,0,0,,35_23_6,,,,35_26_6,,,36_23_5,,,,35_23_5,,,,,XX
36_18_10,36,18,10,0,0,,,,36_19_11,,,,,37_18_10,,,,36_18_10,,,,,XX
36_19_9,36,19,9,0,0,,36_19_10,,,,,,,37_19_9,,,,36_19_9,,,,,XX
36_23_5,36,23,5,0,0,,36_23_6,,,,36_26_6,,,37_23_5,,,,36_23_5,,,,,XX
37_18_10,37,18,10,0,0,,,,37_19_11,,,,,38_18_10,,,,37_18_10,,,,,XX
37_19_9,37,19,9,0,0,,37_19_10,,,,,,,38_19_9,,18_36_11,,37_19_9,,,,,XX
37_23_5,37,23,5,0,0,,37_23_6,,,,37_26_6,,,38_23_5,,18_40_7,,37_23_5,,,,,XX
38_18_10,38,18,10,0,0,,,,38_19_11,,,,,39_18_10,,,,38_18_10,,,,,XX
38_19_9,38,19,9,0,0,,38_19_10,,,,,,,39_19_9,,,,38_19_9,,,,,XX
38_23_5,38,23,5,0,0,,38_23_6,,,,38_26_6,,,39_23_5,,,,38_23_5,,,,,XX
39_18_10,39,18,10,0,0,,,,39_19_11,,,,,40_18_10,,,,39_18_10,,,,,XX
39_19_9,39,19,9,0,0,,39_19_10,,,,,,,40_19_9,,,,39_19_9,,,,,XX
39_23_5,39,23,5,0,0,,39_23_6,,,,39_26_6,,,40_23_5,,19_41_7_0,,39_23_5,,,,,XX
40_18_10,40,18,10,0,0,,,,40_19_11,,,,,41_18_10,,,,40_18_10,,,,,XX
40_19_9,40,19,9,0,0,,40_19_10,,,,,,,41_19_9,,,,40_19_9,,,,,XX
40_23_5,40,23,5,0,0,,40_23_6,,,,40_26_6,,,41_23_5,,,,40_23_5,,,,,XX
41_18_10,41,18,10,0,0,,,,41_19_11,,,,,42_18_10,,20_37_12,,41_18_10,,,,,XX
41_19_9,41,19,9,0,0,,41_19_10,,,,,,,42_19_9,,20_38_11_0,,41_19_9,,,,,XX
41_23_5,41,23,5,0,0,,41_23_6,,,,41_26_6,,,42_23_5,,20_42_7_0,,41_23_5,,,,,XX
42_18_10,42,18,10,0,0,,,,42_19_11,,,,,43_18_10,,,,42_18_10,,,,,XX
42_19_9,42,19,9,0,0,,42_19_10,,,,,,,43_19_9,,,,42_19_9,,,,,XX
42_23_5,42,23,5,0,0,,42_23_6,,,,42_26_6,,,43_23_5,,,,42_23_5,,,,,XX
43_18_10,43,18,10,0,0,,,,43_19_11,,,,,44_18_10,,21_38_12,,43_18_10,,,,,XX
43_19_9,43,19,9,0,0,,43_19_10,,,,,,,44_19_9,,,,43_19_9,,,,,XX
43_23_5,43,23,5,0,0,,43_23_6,,,,43_26_6,,,44_23_5,,,,43_23_5,,,,,XX
44_18_10,44,18,10,0,0,,,,44_19_11,,,,,45_18_10,,,,44_18_10,,,,,XX
44_19_9,44,19,9,0,0,,44_19_10,,,,,,,45_19_9,,,,44_19_9,,,,,XX
44_23_5,44,23,5,0,0,,44_23_6,,,,44_26_6,,,45_23_5,,,,44_23_5,,,,,XX
45_18_10,45,18,10,0,0,,,,45_19_11,,,,,46_18_10,,,,45_18_10,,,,,XX
45_19_9,45,19,9,0,0,,45_19_10,,,,,,,46_19_9,,22_40_11,,45_19_9,,,,,XX
45_23_5,45,23,5,0,0,,45_23_6,,,,45_26_6,,,46_23_5,,22_44_7_0,,45_23_5,,,,,XX
46_18_10,46,18,10,0,0,,,,46_19_11,,,,,47_18_10,,,,46_18_10,,,,,XX
46_19_9,46,19,9,0,0,,46_19_10,,,,,,,47_19_9,,,,46_19_9,,,,,XX
46_23_5,46,23,5,0,0,,46_23_6,,,,46_26_6,,,47_23_5,,,,46_23_5,,,,,XX
47_18_10,47,18,10,0,0,,,,47_19_11,,,,,48_18_10,,,,47_18_10,,,,,XX
47_19_9,47,19,9,0,0,,47_19_10,,,,,,,48_19_9,,,,47_19_9,,,,,XX
47_23_5,47,23,5,0,0,,47_23_6,,,,47_26_6,,,48_23_5,,,,47_23_5,,,,,XX
48_18_10,48,18,10,0,0,,,,48_19_11,,,,,49_18_10,,,,48_18_10,,,,,XX
48_19_9,48,19,9,0,0,,48_19_10,,,,,,,49_19_9,,,,48_19_9,,,,,XX
48_23_5,48,23,5,0,0,,48_23_6,,,,48_26_6,,,49_23_5,,,,48_23_5,,,,,XX
49_18_10,49,18,10,0,0,,,,49_19_11,,,,,50_18_10,,24_41_12,,49_18_10,,,,,XX
49_19_9,49,19,9,0,0,,49_19_10,,,,,,,50_19_9,,24_42_11_0,,49_19_9,,,,,XX
49_23_5,49,23,5,0,0,,49_23_6,,,,49_26_6,,,50_23_5,,24_46_7_0,,49_23_5,,,,,XX
50_18_10,50,18,10,0,0,,,,50_19_11,,,,,51_18_10,,,,50_18_10,,,,,XX
50_19_9,50,19,9,0,0,,50_19_10,,,,,,,51_19_9,,,,50_19_9,,,,,XX
50_23_5,50,23,5,0,0,,50_23_6,,,,50_26_6,,,51_23_5,,,,50_23_5,,,,,XX
51_18_10,51,18,10,0,0,,,,51_19_11,,,,,52_18_10,,25_42_12_0,,51_18_10,,,,,XX
51_19_9,51,19,9,0,0,,51_19_10,,,,,,,52_19_9,,,,51_19_9,,,,,XX
51_23_5,51,23,5,0,0,,51_23_6,,,,51_26_6,,,52_23_5,,25_47_7,,51_23_5,,,,,XX
52_18_10,52,18,10,0,0,,,,52_19_11,,,,,53_18_10,,,,52_18_10,,,,,XX
52_19_9,52,19,9,0,0,,52_19_10,,,,,,,53_19_9,,,,52_19_9,,,,,XX
52_23_5,52,23,5,0,0,,52_23_6,,,,52_26_6,,,53_23_5,,,,52_23_5,,,,,XX
53_18_10,53,18,10,0,0,,,,53_19_11,,,,,54_18_10,,,,53_18_10,,,,,XX
53_19_9,53,19,9,0,0,,53_19_10,,,,,,,54_19_9,,26_44_11,,53_19_9,,,,,XX
53_23_5,53,23,5,0,0,,53_23_6,,,,53_26_6,,,54_23_5,,26_48_7_0,,53_23_5,,,,,XX
54_18_10,54,18,10,0,0,,,,54_19_11,,,,,55_18_10,,,,54_18_10,,,,,XX
54_19_9,54,19,9,0,0,,54_19_10,,,,,,,55_19_9,,,,54_19_9,,,,,XX
54_23_5,54,23,5,0,0,,54_23_6,,,,54_26_6,,,55_23_5,,,,54_23_5,,,,,XX
55_18_10,55,18,10,0,0,,,,55_19_11,,,,,56_18_10,,,,55_18_10,,,,,XX
55_19_9,55,19,9,0,0,,55_19_10,,,,,,,56_19_9,,,,55_19_9,,,,,XX
55_23_5,55,23,5,0,0,,55_23_6,,,,55_26_6,,,56_23_5,,27_49_7,,55_23_5,,,,,XX
56_18_10,56,18,10,0,0,,,,56_19_11,,,,,57_18_10,,,,56_18_10,,,,,XX
56_19_9,56,19,9,0,0,,56_19_10,,,,,,,57_19_9,,,,56_19_9,,,,,XX
56_23_5,56,23,5,0,0,,56_23_6,,,,56_26_6,,,57_23_5,,,,56_23_5,,,,,XX
57_18_10,57,18,10,0,0,,,,57_19_11,,,,,58_18_10,,28_45_12_0,,57_18_10,,,,,XX
57_19_9,57,19,9,0,0,,57_19_10,,,,,,,58_19_9,,28_46_11_0,,57_19_9,,,,,XX
57_23_5,57,23,5,0,0,,57_23_6,,,,57_26_6,,,58_23_5,,28_50_7,,57_23_5,,,,,XX
58_18_10,58,18,10,0,0,,,,58_19_11,,,,,59_18_10,,,,58_18_10,,,,,XX
58_19_9,58,19,9,0,0,,58_19_10,,,,,,,59_19_9,,,,58_19_9,,,,,XX
58_23_5,58,23,5,0,0,,58_23_6,,,,58_26_6,,,59_23_5,,,,58_23_5,,,,,XX
59_18_10,59,18,10,0,0,,,,59_19_11,,,,,60_18_10,,29_46_12,,59_18_10,,,,,XX
59_19_9,59,19,9,0,0,,59_19_10,,,,,,,60_19_9,,,,59_19_9,,,,,XX
59_23_5,59,23,5,0,0,,59_23_6,,,,59_26_6,,,60_23_5,,,,59_23_5,,,,,XX
60_18_10,60,18,10,0,0,,,,60_19_11,,,,,61_18_10,,,,60_18_10,,,,,XX
60_19_9,60,19,9,0,0,,60_19_10,,,,,,,61_19_9,,,,60_19_9,,,,,XX
60_23_5,60,23,5,0,0,,60_23_6,,,,60_26_6,,,61_23_5,,,,60_23_5,,,,,XX
61_18_10,61,18,10,0,0,,,,61_19_11,,,,,62_18_10,,,,61_18_10,,,,,XX
61_19_9,61,19,9,0,0,,61_19_10,,,,,,,62_19_9,,30_48_11,,61_19_9,,,,,XX
61_23_5,61,23,5,0,0,,61_23_6,,,,61_26_6,,,62_23_5,,30_52_7_0,,61_23_5,,,,,XX
62_18_10,62,18,10,0,0,,,,62_19_11,,,,,63_18_10,,,,62_18_10,,,,,XX
62_19_9,62,19,9,0,0,,62_19_10,,,,,,,63_19_9,,,,62_19_9,,,,,XX
62_23_5,62,23,5,0,0,,62_23_6,,,,62_26_6,,,63_23_5,,,,62_23_5,,,,,XX
63_18_10,63,18,10,0,0,,,,63_19_11,,,,,64_18_10,,,,63_18_10,,,,,XX
63_19_9,63,19,9,0,0,,63_19_10,,,,,,,64_19_9,,,,63_19_9,,,,,XX
63_23_5,63,23,5,0,0,,63_23_6,,,,63_26_6,,,64_23_5,,,,63_23_5,,,,,XX
64_18_10,64,18,10,0,0,,,,64_19_11,,,,,65_18_10,,,,64_18_10,,,,,XX
64_19_9,64,19,9,0,0,,64_19_10,,,,,,,65_19_9,,,,64_19_9,,,,,XX
64_23_5,64,23,5,0,0,,64_23_6,,,,64_26_6,,,65_23_5,,,,64_23_5,,,,,XX
65_18_10,65,18,10,0,0,,,,65_19_11,,,,,66_18_10,,32_49_12,,65_18_10,,,,,XX
65_19_9,65,19,9,0,0,,65_19_10,,,,,,,66_19_9,,32_50_11_0,,65_19_9,,,,,XX
65_23_5,65,23,5,0,0,,65_23_6,,,,65_26_6,,,66_23_5,,32_54_7_0,,65_23_5,,,,,XX
66_18_10,66,18,10,0,0,,,,66_19_11,,,,,67_18_10,,,,66_18_10,,,,,XX
66_19_9,66,19,9,0,0,,66_19_10,,,,,,,67_19_9,,,,66_19_9,,,,,XX
66_23_5,66,23,5,0,0,,66_23_6,,,,66_26_6,,,67_23_5,,,,66_23_5,,,,,XX
67_18_10,67,18,10,0,0,,,,67_19_11,,,,,68_18_10,,33_50_12,,67_18_10,,,,,XX
67_19_9,67,19,9,0,0,,67_19_10,,,,,,,68_19_9,,,,67_19_9,,,,,XX
67_23_5,67,23,5,0,0,,67_23_6,,,,67_26_6,,,68_23_5,,33_55_7,,67_23_5,,,,,XX
68_18_10,68,18,10,0,0,,,,68_19_11,,,,,69_18_10,,,,68_18_10,,,,,XX
68_19_9,68,19,9,0,0,,68_19_10,,,,,,,69_19_9,,,,68_19_9,,,,,XX
68_23_5,68,23,5,0,0,,68_23_6,,,,68_26_6,,,69_23_5,,,,68_23_5,,,,,XX
69_18_10,69,18,10,0,0,,,,69_19_11,,,,,70_18_10,,,,69_18_10,,,,,XX
69_19_9,69,19,9,0,0,,69_19_10,,,,,,,70_19_9,,34_52_11_0,,69_19_9,,,,,XX
69_23_5,69,23,5,0,0,,69_23_6,,,,69_26_6,,,70_23_5,,34_56_7,,69_23_5,,,,,XX
70_18_10,70,18,10,0,0,,,,70_19_11,,,,,71_18_10,,,,70_18_10,,,,,XX
70_19_9,70,19,9,0,0,,70_19_10,,,,,,,71_19_9,,,,70_19_9,,,,,XX
70_23_5,70,23,5,0,0,,70_23_6,,,,70_26_6,,,71_23_5,,,,70_23_5,,,,,XX
71_18_10,71,18,10,0,0,,,,71_19_11,,,,,72_18_10,,,,71_18_10,,,,,XX
71_19_9,71,19,9,0,0,,71_19_10,,,,,,,72_19_9,,,,71_19_9,,,,,XX
71_23_5,71,23,5,0,0,,71_23_6,,,,71_26_6,,,72_23_5,,35_57_7_0,,71_23_5,,,,,XX
72_18_10,72,18,10,0,0,,,,72_19_11,,,,,73_18_10,,,,72_18_10,,,,,XX
72_19_9,72,19,9,0,0,,72_19_10,,,,,,,73_19_9,,,,72_19_9,,,,,XX
72_23_5,72,23,5,0,0,,72_23_6,,,,72_26_6,,,73_23_5,,,,72_23_5,,,,,XX
73_18_10,73,18,10,0,0,,,,73_19_11,,,,,74_18_10,,36_53_12,,73_18_10,,,,,XX
73_19_9,73,19,9,0,0,,73_19_10,,,,,,,74_19_9,,36_54_11_0,,73_19_9,,,,,XX
73_23_5,73,23,5,0,0,,73_23_6,,,,73_26_6,,,74_23_5,,36_58_7,,73_23_5,,,,,XX
74_18_10,74,18,10,0,0,,,,74_19_11,,,,,75_18_10,,,,74_18_10,,,,,XX
74_19_9,74,19,9,0,0,,74_19_10,,,,,,,75_19_9,,,,74_19_9,,,,,XX
74_23_5,74,23,5,0,0,,74_23_6,,,,74_26_6,,,75_23_5,,,,74_23_5,,,,,XX
75_18_10,75,18,10,0,0,,,,75_19_11,,,,,76_18_10,,37_54_12_0,,75_18_10,,,,,XX
75_19_9,75,19,9,0,0,,75_19_10,,,,,,,76_19_9,,,,75_19_9,,,,,XX
75_23_5,75,23,5,0,0,,75_23_6,,,,75_26_6,,,76_23_5,,,,75_23_5,,,,,XX
76_18_10,76,18,10,0,0,,,,76_19_11,,,,,77_18_10,,,,76_18_10,,,,,XX
76_19_9,76,19,9,0,0,,76_19_10,,,,,,,77_19_9,,,,76_19_9,,,,,XX
76_23_5,76,23,5,0,0,,76_23_6,,,,76_26_6,,,77_23_5,,,,76_23_5,,,,,XX
77_18_10,77,18,10,0,0,,,,77_19_11,,,,,78_18_10,,,,77_18_10,,,,,XX
77_19_9,77,19,9,0,0,,77_19_10,,,,,,,78_19_9,,38_56_11,,77_19_9,,,,,XX
77_23_5,77,23,5,0,0,,77_23_6,,,,77_26_6,,,78_23_5,,38_60_7_0,,77_23_5,,,,,XX
78_18_10,78,18,10,0,0,,,,78_19_11,,,,,79_18_10,,,,78_18_10,,,,,XX
78_19_9,78,19,9,0,0,,78_19_10,,,,,,,79_19_9,,,,78_19_9,,,,,XX
78_23_5,78,23,5,0,0,,78_23_6,,,,78_26_6,,,79_23_5,,,,78_23_5,,,,,XX
79_18_10,79,18,10,0,0,,,,79_19_11,,,,,80_18_10,,,,79_18_10,,,,,XX
79_19_9,79,19,9,0,0,,79_19_10,,,,,,,80_19_9,,,,79_19_9,,,,,XX
79_23_5,79,23,5,0,0,,79_23_6,,,,79_26_6,,,80_23_5,,,,79_23_5,,,,,XX
80_18_10,80,18,10,0,0,,,,,,,,,81_18_10,,,,80_18_10,,,,,XX
80_19_9,80,19,9,0,0,,,,,,,,,81_19_9,,,,80_19_9,,,,,XX
80_23_5,80,23,5,0,0,,,,,,,,,81_23_5,,,,80_23_5,,,,,XX
81_18_10,81,18,10,0,0,,,,,,,,,82_18_10,,40_57_12_0,,81_18_10,,,,,XX
81_19_9,81,19,9,0,0,,,,,,,,,82_19_9,,40_58_11_0,,81_19_9,,,,,XX
81_23_5,81,23,5,0,0,,,,,,,,,82_23_5,,40_62_7_0,,81_23_5,,,,,XX
82_18_10,82,18,10,0,0,,,,,,,,,83_18_10,,,,82_18_10,,,,,XX
82_19_9,82,19,9,0,0,,,,,,,,,83_19_9,,,,82_19_9,,,,,XX
82_23_5,82,23,5,0,0,,,,,,,,,83_23_5,,,,82_23_5,,,,,XX
83_18_10,83,18,10,0,0,,,,,,,,,84_18_10,,41_58_12,,83_18_10,,,,,XX
83_19_9,83,19,9,0,0,,,,,,,,,84_19_9,,,,83_19_9,,,,,XX
83_23_5,83,23,5,0,0,,,,,,,,,84_23_5,,41_63_7_0,,83_23_5,,,,,XX
84_18_10,84,18,10,0,0,,,,,,,,,85_18_10,,,,84_18_10,,,,,XX
84_19_9,84,19,9,0,0,,,,,,,,,85_19_9,,,,84_19_9,,,,,XX
84_23_5,84,23,5,0,0,,,,,,,,,85_23_5,,,,84_23_5,,,,,XX
85_18_10,85,18,10,0,0,,,,,,,,,86_18_10,,,,85_18_10,,,,,XX
85_19_9,85,19,9,0,0,,,,,,,,,86_19_9,,42_60_11_0,,85_19_9,,,,,XX
85_23_5,85,23,5,0,0,,,,,,,,,86_23_5,,42_64_7_0,,85_23_5,,,,,XX
86_18_10,86,18,10,0,0,,,,,,,,,87_18_10,,,,86_18_10,,,,,XX
86_19_9,86,19,9,0,0,,,,,,,,,87_19_9,,,,86_19_9,,,,,XX
86_23_5,86,23,5,0,0,,,,,,,,,87_23_5,,,,86_23_5,,,,,XX
87_18_10,87,18,10,0,0,,,,,,,,,88_18_10,,,,87_18_10,,,,,XX
87_19_9,87,19,9,0,0,,,,,,,,,88_19_9,,43_61_11_0,,87_19_9,,,,,XX
87_23_5,87,23,5,0,0,,,,,,,,,88_23_5,,43_65_7_0,,87_23_5,,,,,XX
88_18_10,88,18,10,0,0,,,,,,,,,89_18_10,,,,88_18_10,,,,,XX
88_19_9,88,19,9,0,0,,,,,,,,,89_19_9,,,,88_19_9,,,,,XX
88_23_5,88,23,5,0,0,,,,,,,,,89_23_5,,,,88_23_5,,,,,XX
89_18_10,89,18,10,0,0,,,,,,,,,90_18_10,,44_61_12,,89_18_10,,,,,XX
89_19_9,89,19,9,0,0,,,,,,,,,90_19_9,,44_62_11_0,,89_19_9,,,,,XX
89_23_5,89,23,5,0,0,,,,,,,,,90_23_5,,44_66_7_0,,89_23_5,,,,,XX
90_18_10,90,18,10,0,0,,,,,,,,,91_18_10,,,,90_18_10,,,,,XX
90_19_9,90,19,9,0,0,,,,,,,,,91_19_9,,,,90_19_9,,,,,XX
90_23_5,90,23,5,0,0,,,,,,,,,91_23_5,,,,90_23_5,,,,,XX
91_18_10,91,18,10,0,0,,,,,,,,,92_18_10,,,,91_18_10,,,,,XX
91_19_9,91,19,9,0,0,,,,,,,,,92_19_9,,,,91_19_9,,,,,XX
91_23_5,91,23,5,0,0,,,,,,,,,92_23_5,,,,91_23_5,,,,,XX
92_18_10,92,18,10,0,0,,,,,,,,,93_18_10,,,,92_18_10,,,,,XX
92_19_9,92,19,9,0,0,,,,,,,,,93_19_9,,,,92_19_9,,,,,XX
92_23_5,92,23,5,0,0,,,,,,,,,93_23_5,,,,92_23_5,,,,,XX
93_18_10,93,18,10,0,0,,,,,,,,,94_18_10,,,,93_18_10,,,,,XX
93_19_9,93,19,9,0,0,,,,,,,,,94_19_9,,46_64_11,,93_19_9,,,,,XX
93_23_5,93,23,5,0,0,,,,,,,,,94_23_5,,46_68_7_0,,93_23_5,,,,,XX
94_18_10,94,18,10,0,0,,,,,,,,,95_18_10,,,,94_18_10,,,,,XX
94_19_9,94,19,9,0,0,,,,,,,,,95_19_9,,,,94_19_9,,,,,XX
94_23_5,94,23,5,0,0,,,,,,,,,95_23_5,,,,94_23_5,,,,,XX
95_18_10,95,18,10,0,0,,,,,,,,,96_18_10,,,,95_18_10,,,,,XX
95_19_9,95,19,9,0,0,,,,,,,,,96_19_9,,,,95_19_9,,,,,XX
95_23_5,95,23,5,0,0,,,,,,,,,96_23_5,,,,95_23_5,,,,,XX
96_18_10,96,18,10,0,0,,,,,,,,,97_18_10,,,,96_18_10,,,,,XX
96_19_9,96,19,9,0,0,,,,,,,,,97_19_9,,,,96_19_9,,,,,XX
96_23_5,96,23,5,0,0,,,,,,,,,97_23_5,,,,96_23_5,,,,,XX
97_18_10,97,18,10,0,0,,,,,,,,,98_18_10,,,,97_18_10,,,,,XX
97_19_9,97,19,9,0,0,,,,,,,,,98_19_9,,,,97_19_9,,,,,XX
97_23_5,97,23,5,0,0,,,,,,,,,98_23_5,,,,97_23_5,,,,,XX
98_18_10,98,18,10,0,0,,,,,,,,,99_18_10,,,,98_18_10,,,,,XX
98_19_9,98,19,9,0,0,,,,,,,,,99_19_9,,,,98_19_9,,,,,XX
98_23_5,98,23,5,0,0,,,,,,,,,99_23_5,,,,98_23_5,,,,,XX
99_18_10,99,18,10,0,0,,,,,,,,,100_18_10,,,,99_18_10,,,,,XX
99_19_9,99,19,9,0,0,,,,,,,,,100_19_9,,,,99_19_9,,,,,XX
99_23_5,99,23,5,0,0,,,,,,,,,100_23_5,,,,99_23_5,,,,,XX
